date,open,high,low,close,SMA_10,SMA_20,EMA_10,EMA_20
2018-01-31,63.900001525878906,66.5199966430664,62.43999862670898,65.0999984741211,,,65.0999984741211,65.0999984741211
2018-02-28,64.69999694824219,65.11000061035156,57.060001373291016,60.61000061035156,,,64.283635226163,64.67237962995257
2018-03-31,60.77999877929688,65.77999877929688,59.72999954223633,61.040000915527344,,,63.69388353332015,64.32643880000731
2018-04-30,60.400001525878906,65.68000030517578,58.90999984741211,60.5099983215332,,,63.11499531299524,63.96296827824787
2018-05-31,60.77000045776367,61.18999862670898,55.09000015258789,55.70000076293945,,,61.766814485712366,63.176018991075644
2018-06-30,56.0,61.15999984741211,55.900001525878906,59.75,,,61.400120942855565,62.84973146811606
2018-07-31,59.459999084472656,62.09000015258789,57.88999938964844,60.0,,,61.14555349870001,62.57832847115263
2018-08-31,59.95000076293945,66.63999938964844,59.13999938964844,66.04000091552734,,,62.03545302903225,62.908011561093076
2018-09-30,65.73999786376953,70.87999725341797,64.06999969482422,70.18000030517578,,,63.51627980651289,63.60058191767238
2018-10-31,70.70999908447266,70.94000244140625,63.47999954223633,68.55000305175781,62.74800033569336,,64.43150221473924,64.07195535901384
2018-11-30,68.95999908447266,70.77999877929688,66.08000183105469,68.44999694824219,63.08300018310547,,65.16213762083068,64.48891170084511
2018-12-31,68.5,69.0199966430664,59.959999084472656,63.61000061035156,63.383000183105466,,64.87993089165265,64.40520588270286
2019-01-31,62.869998931884766,70.12000274658203,62.54999923706055,69.62000274658203,64.24100036621094,,65.74176213800344,64.9018532030723
2019-02-28,69.45999908447266,74.05999755859375,65.55999755859375,72.20999908447266,65.41100044250489,,66.91780521917966,65.597867096539
2019-03-31,72.38999938964844,74.05999755859375,68.16000366210938,69.0999984741211,66.75100021362304,,67.314567629169,65.93140341821349
2019-04-30,69.54000091552734,74.7300033569336,68.69999694824219,72.98999786376953,68.075,,68.34646403546,66.60365050826644
2019-05-31,73.13999938964844,80.93000030517578,72.25,73.44000244140625,69.41900024414062,,69.27256192745023,67.25473164475595
2019-06-30,73.62000274658203,79.26000213623047,72.7699966430664,74.13999938964844,70.22900009155273,,70.1575505569408,67.91047142998382
2019-07-31,74.66999816894531,85.22000122070312,73.91999816894531,79.7300033569336,71.18400039672852,,71.89799652057586,69.03614113731237
2019-08-31,79.98999786376953,80.30999755859375,75.2699966430664,78.05000305175781,72.13400039672851,67.44100036621094,73.01654316260894,69.89460417678336
2019-09-30,77.9000015258789,81.1500015258789,76.7699966430664,78.7699966430664,73.16600036621094,68.1245002746582,74.0626256136012,70.7398796497627
2019-10-31,78.87999725341797,83.8499984741211,75.81999969482422,82.66000366210938,75.07100067138671,69.2270004272461,75.6257852587845,71.87512955570047
2019-11-30,83.08999633789062,83.19000244140625,76.33000183105469,78.55000305175781,75.9640007019043,70.10250053405761,76.15746122114328,72.51083179342022
2019-12-31,78.58000183105469,78.83999633789062,74.30999755859375,78.41999816894531,76.58500061035156,70.99800052642823,76.5688315752891,73.07360954347023
